E:\Data\IMG\center_2021_04_20_02_22_23_203.jpg, E:\Data\IMG\left_2021_04_20_02_22_23_203.jpg, E:\Data\IMG\right_2021_04_20_02_22_23_203.jpg, 0, 0, 0, 7.979576E-05
E:\Data\IMG\center_2021_04_20_02_22_23_311.jpg, E:\Data\IMG\left_2021_04_20_02_22_23_311.jpg, E:\Data\IMG\right_2021_04_20_02_22_23_311.jpg, 0, 0, 0, 7.878379E-05
E:\Data\IMG\center_2021_04_20_02_22_23_419.jpg, E:\Data\IMG\left_2021_04_20_02_22_23_419.jpg, E:\Data\IMG\right_2021_04_20_02_22_23_419.jpg, 0, 0, 0, 7.917974E-05
E:\Data\IMG\center_2021_04_20_02_22_23_522.jpg, E:\Data\IMG\left_2021_04_20_02_22_23_522.jpg, E:\Data\IMG\right_2021_04_20_02_22_23_522.jpg, 0, 0, 0, 7.807511E-05
E:\Data\IMG\center_2021_04_20_02_22_23_623.jpg, E:\Data\IMG\left_2021_04_20_02_22_23_623.jpg, E:\Data\IMG\right_2021_04_20_02_22_23_623.jpg, 0, 0, 0, 7.772558E-05
E:\Data\IMG\center_2021_04_20_02_22_23_724.jpg, E:\Data\IMG\left_2021_04_20_02_22_23_724.jpg, E:\Data\IMG\right_2021_04_20_02_22_23_724.jpg, 0, 0, 0, 7.833693E-05
E:\Data\IMG\center_2021_04_20_02_22_23_829.jpg, E:\Data\IMG\left_2021_04_20_02_22_23_829.jpg, E:\Data\IMG\right_2021_04_20_02_22_23_829.jpg, 0, 0.3121877, 0, 0.2045684
E:\Data\IMG\center_2021_04_20_02_22_23_937.jpg, E:\Data\IMG\left_2021_04_20_02_22_23_937.jpg, E:\Data\IMG\right_2021_04_20_02_22_23_937.jpg, 0, 0.63363, 0, 0.9683816
E:\Data\IMG\center_2021_04_20_02_22_24_039.jpg, E:\Data\IMG\left_2021_04_20_02_22_24_039.jpg, E:\Data\IMG\right_2021_04_20_02_22_24_039.jpg, 0, 0.9475692, 0, 2.265218
E:\Data\IMG\center_2021_04_20_02_22_24_150.jpg, E:\Data\IMG\left_2021_04_20_02_22_24_150.jpg, E:\Data\IMG\right_2021_04_20_02_22_24_150.jpg, 0, 1, 0, 3.437838
E:\Data\IMG\center_2021_04_20_02_22_24_253.jpg, E:\Data\IMG\left_2021_04_20_02_22_24_253.jpg, E:\Data\IMG\right_2021_04_20_02_22_24_253.jpg, 0, 1, 0, 4.61059
E:\Data\IMG\center_2021_04_20_02_22_24_364.jpg, E:\Data\IMG\left_2021_04_20_02_22_24_364.jpg, E:\Data\IMG\right_2021_04_20_02_22_24_364.jpg, 0, 1, 0, 6.000963
E:\Data\IMG\center_2021_04_20_02_22_24_473.jpg, E:\Data\IMG\left_2021_04_20_02_22_24_473.jpg, E:\Data\IMG\right_2021_04_20_02_22_24_473.jpg, 0, 1, 0, 7.147317
E:\Data\IMG\center_2021_04_20_02_22_24_578.jpg, E:\Data\IMG\left_2021_04_20_02_22_24_578.jpg, E:\Data\IMG\right_2021_04_20_02_22_24_578.jpg, -0.353222, 0.8205723, 0, 8.393445
E:\Data\IMG\center_2021_04_20_02_22_24_684.jpg, E:\Data\IMG\left_2021_04_20_02_22_24_684.jpg, E:\Data\IMG\right_2021_04_20_02_22_24_684.jpg, -0.6013897, 0.5017756, 0, 8.988729
E:\Data\IMG\center_2021_04_20_02_22_24_787.jpg, E:\Data\IMG\left_2021_04_20_02_22_24_787.jpg, E:\Data\IMG\right_2021_04_20_02_22_24_787.jpg, -0.2935339, 0.1939197, 0, 9.295841
E:\Data\IMG\center_2021_04_20_02_22_24_900.jpg, E:\Data\IMG\left_2021_04_20_02_22_24_900.jpg, E:\Data\IMG\right_2021_04_20_02_22_24_900.jpg, 0, 0, 0, 9.221455
E:\Data\IMG\center_2021_04_20_02_22_25_006.jpg, E:\Data\IMG\left_2021_04_20_02_22_25_006.jpg, E:\Data\IMG\right_2021_04_20_02_22_25_006.jpg, -0.3206039, 0, 0, 9.111225
E:\Data\IMG\center_2021_04_20_02_22_25_118.jpg, E:\Data\IMG\left_2021_04_20_02_22_25_118.jpg, E:\Data\IMG\right_2021_04_20_02_22_25_118.jpg, -0.3346475, 0, 0, 8.955396
E:\Data\IMG\center_2021_04_20_02_22_25_225.jpg, E:\Data\IMG\left_2021_04_20_02_22_25_225.jpg, E:\Data\IMG\right_2021_04_20_02_22_25_225.jpg, -0.01409452, 0, 0, 8.862731
E:\Data\IMG\center_2021_04_20_02_22_25_333.jpg, E:\Data\IMG\left_2021_04_20_02_22_25_333.jpg, E:\Data\IMG\right_2021_04_20_02_22_25_333.jpg, 0, 0, 0, 8.76909
E:\Data\IMG\center_2021_04_20_02_22_25_437.jpg, E:\Data\IMG\left_2021_04_20_02_22_25_437.jpg, E:\Data\IMG\right_2021_04_20_02_22_25_437.jpg, -0.3102681, 0, 0, 8.636679
E:\Data\IMG\center_2021_04_20_02_22_25_547.jpg, E:\Data\IMG\left_2021_04_20_02_22_25_547.jpg, E:\Data\IMG\right_2021_04_20_02_22_25_547.jpg, -0.636754, 0, 0, 8.47187
E:\Data\IMG\center_2021_04_20_02_22_25_653.jpg, E:\Data\IMG\left_2021_04_20_02_22_25_653.jpg, E:\Data\IMG\right_2021_04_20_02_22_25_653.jpg, -0.3630628, 0, 0, 8.396283
E:\Data\IMG\center_2021_04_20_02_22_25_759.jpg, E:\Data\IMG\left_2021_04_20_02_22_25_759.jpg, E:\Data\IMG\right_2021_04_20_02_22_25_759.jpg, 0, 0, 0, 8.289386
E:\Data\IMG\center_2021_04_20_02_22_25_861.jpg, E:\Data\IMG\left_2021_04_20_02_22_25_861.jpg, E:\Data\IMG\right_2021_04_20_02_22_25_861.jpg, 0, 0, 0, 8.203033
E:\Data\IMG\center_2021_04_20_02_22_25_968.jpg, E:\Data\IMG\left_2021_04_20_02_22_25_968.jpg, E:\Data\IMG\right_2021_04_20_02_22_25_968.jpg, -0.04149019, 0, 0, 8.120337
E:\Data\IMG\center_2021_04_20_02_22_26_078.jpg, E:\Data\IMG\left_2021_04_20_02_22_26_078.jpg, E:\Data\IMG\right_2021_04_20_02_22_26_078.jpg, -0.3695547, 0, 0, 7.985419
E:\Data\IMG\center_2021_04_20_02_22_26_179.jpg, E:\Data\IMG\left_2021_04_20_02_22_26_179.jpg, E:\Data\IMG\right_2021_04_20_02_22_26_179.jpg, -0.5116321, 0, 0, 7.842464
E:\Data\IMG\center_2021_04_20_02_22_26_287.jpg, E:\Data\IMG\left_2021_04_20_02_22_26_287.jpg, E:\Data\IMG\right_2021_04_20_02_22_26_287.jpg, -0.1891299, 0, 0, 7.774686
E:\Data\IMG\center_2021_04_20_02_22_26_398.jpg, E:\Data\IMG\left_2021_04_20_02_22_26_398.jpg, E:\Data\IMG\right_2021_04_20_02_22_26_398.jpg, -0.1260681, 0, 0, 7.672139
E:\Data\IMG\center_2021_04_20_02_22_26_508.jpg, E:\Data\IMG\left_2021_04_20_02_22_26_508.jpg, E:\Data\IMG\right_2021_04_20_02_22_26_508.jpg, -0.4548822, 0, 0, 7.551109
E:\Data\IMG\center_2021_04_20_02_22_26_615.jpg, E:\Data\IMG\left_2021_04_20_02_22_26_615.jpg, E:\Data\IMG\right_2021_04_20_02_22_26_615.jpg, -0.1730696, 0, 0, 7.47998
E:\Data\IMG\center_2021_04_20_02_22_26_723.jpg, E:\Data\IMG\left_2021_04_20_02_22_26_723.jpg, E:\Data\IMG\right_2021_04_20_02_22_26_723.jpg, 0, 0, 0, 7.377802
E:\Data\IMG\center_2021_04_20_02_22_26_828.jpg, E:\Data\IMG\left_2021_04_20_02_22_26_828.jpg, E:\Data\IMG\right_2021_04_20_02_22_26_828.jpg, 0, 0.04172703, 0, 7.310961
E:\Data\IMG\center_2021_04_20_02_22_26_932.jpg, E:\Data\IMG\left_2021_04_20_02_22_26_932.jpg, E:\Data\IMG\right_2021_04_20_02_22_26_932.jpg, 0, 0.3170975, 0, 7.535144
E:\Data\IMG\center_2021_04_20_02_22_27_044.jpg, E:\Data\IMG\left_2021_04_20_02_22_27_044.jpg, E:\Data\IMG\right_2021_04_20_02_22_27_044.jpg, 0, 0.6887151, 0, 8.2583
E:\Data\IMG\center_2021_04_20_02_22_27_157.jpg, E:\Data\IMG\left_2021_04_20_02_22_27_157.jpg, E:\Data\IMG\right_2021_04_20_02_22_27_157.jpg, 0, 1, 0, 9.447153
E:\Data\IMG\center_2021_04_20_02_22_27_270.jpg, E:\Data\IMG\left_2021_04_20_02_22_27_270.jpg, E:\Data\IMG\right_2021_04_20_02_22_27_270.jpg, 0, 1, 0, 10.55996
E:\Data\IMG\center_2021_04_20_02_22_27_381.jpg, E:\Data\IMG\left_2021_04_20_02_22_27_381.jpg, E:\Data\IMG\right_2021_04_20_02_22_27_381.jpg, 0, 1, 0, 12.00849
E:\Data\IMG\center_2021_04_20_02_22_27_486.jpg, E:\Data\IMG\left_2021_04_20_02_22_27_486.jpg, E:\Data\IMG\right_2021_04_20_02_22_27_486.jpg, -0.3175771, 1, 0, 12.91492
E:\Data\IMG\center_2021_04_20_02_22_27_597.jpg, E:\Data\IMG\left_2021_04_20_02_22_27_597.jpg, E:\Data\IMG\right_2021_04_20_02_22_27_597.jpg, -0.6487597, 1, 0, 13.88418
E:\Data\IMG\center_2021_04_20_02_22_27_706.jpg, E:\Data\IMG\left_2021_04_20_02_22_27_706.jpg, E:\Data\IMG\right_2021_04_20_02_22_27_706.jpg, -0.7904748, 1, 0, 14.96569
E:\Data\IMG\center_2021_04_20_02_22_27_812.jpg, E:\Data\IMG\left_2021_04_20_02_22_27_812.jpg, E:\Data\IMG\right_2021_04_20_02_22_27_812.jpg, -0.4754023, 1, 0, 16.01019
E:\Data\IMG\center_2021_04_20_02_22_27_917.jpg, E:\Data\IMG\left_2021_04_20_02_22_27_917.jpg, E:\Data\IMG\right_2021_04_20_02_22_27_917.jpg, -0.1572592, 1, 0, 17.21756
E:\Data\IMG\center_2021_04_20_02_22_28_024.jpg, E:\Data\IMG\left_2021_04_20_02_22_28_024.jpg, E:\Data\IMG\right_2021_04_20_02_22_28_024.jpg, 0, 1, 0, 18.37806
E:\Data\IMG\center_2021_04_20_02_22_28_130.jpg, E:\Data\IMG\left_2021_04_20_02_22_28_130.jpg, E:\Data\IMG\right_2021_04_20_02_22_28_130.jpg, 0, 1, 0, 19.25161
E:\Data\IMG\center_2021_04_20_02_22_28_235.jpg, E:\Data\IMG\left_2021_04_20_02_22_28_235.jpg, E:\Data\IMG\right_2021_04_20_02_22_28_235.jpg, 0, 1, 0, 20.49122
E:\Data\IMG\center_2021_04_20_02_22_28_343.jpg, E:\Data\IMG\left_2021_04_20_02_22_28_343.jpg, E:\Data\IMG\right_2021_04_20_02_22_28_343.jpg, 0, 1, 0, 21.57303
E:\Data\IMG\center_2021_04_20_02_22_28_448.jpg, E:\Data\IMG\left_2021_04_20_02_22_28_448.jpg, E:\Data\IMG\right_2021_04_20_02_22_28_448.jpg, 0, 1, 0, 22.51576
E:\Data\IMG\center_2021_04_20_02_22_28_557.jpg, E:\Data\IMG\left_2021_04_20_02_22_28_557.jpg, E:\Data\IMG\right_2021_04_20_02_22_28_557.jpg, 0, 1, 0, 23.70534
E:\Data\IMG\center_2021_04_20_02_22_28_666.jpg, E:\Data\IMG\left_2021_04_20_02_22_28_666.jpg, E:\Data\IMG\right_2021_04_20_02_22_28_666.jpg, 0, 1, 0, 24.67924
E:\Data\IMG\center_2021_04_20_02_22_28_768.jpg, E:\Data\IMG\left_2021_04_20_02_22_28_768.jpg, E:\Data\IMG\right_2021_04_20_02_22_28_768.jpg, 0, 1, 0, 25.63643
E:\Data\IMG\center_2021_04_20_02_22_28_878.jpg, E:\Data\IMG\left_2021_04_20_02_22_28_878.jpg, E:\Data\IMG\right_2021_04_20_02_22_28_878.jpg, 0, 1, 0, 26.77788
E:\Data\IMG\center_2021_04_20_02_22_28_979.jpg, E:\Data\IMG\left_2021_04_20_02_22_28_979.jpg, E:\Data\IMG\right_2021_04_20_02_22_28_979.jpg, 0, 1, 0, 27.71746
E:\Data\IMG\center_2021_04_20_02_22_29_085.jpg, E:\Data\IMG\left_2021_04_20_02_22_29_085.jpg, E:\Data\IMG\right_2021_04_20_02_22_29_085.jpg, 0, 1, 0, 28.64738
E:\Data\IMG\center_2021_04_20_02_22_29_186.jpg, E:\Data\IMG\left_2021_04_20_02_22_29_186.jpg, E:\Data\IMG\right_2021_04_20_02_22_29_186.jpg, 0, 1, 0, 29.56799
E:\Data\IMG\center_2021_04_20_02_22_29_300.jpg, E:\Data\IMG\left_2021_04_20_02_22_29_300.jpg, E:\Data\IMG\right_2021_04_20_02_22_29_300.jpg, -0.3419459, 1, 0, 30.16315
E:\Data\IMG\center_2021_04_20_02_22_29_405.jpg, E:\Data\IMG\left_2021_04_20_02_22_29_405.jpg, E:\Data\IMG\right_2021_04_20_02_22_29_405.jpg, -0.3732944, 1, 0, 30.17975
E:\Data\IMG\center_2021_04_20_02_22_29_516.jpg, E:\Data\IMG\left_2021_04_20_02_22_29_516.jpg, E:\Data\IMG\right_2021_04_20_02_22_29_516.jpg, -0.04093241, 0.667638, 0, 30.1147
E:\Data\IMG\center_2021_04_20_02_22_29_626.jpg, E:\Data\IMG\left_2021_04_20_02_22_29_626.jpg, E:\Data\IMG\right_2021_04_20_02_22_29_626.jpg, 0, 0.3377936, 0, 30.02927
E:\Data\IMG\center_2021_04_20_02_22_29_738.jpg, E:\Data\IMG\left_2021_04_20_02_22_29_738.jpg, E:\Data\IMG\right_2021_04_20_02_22_29_738.jpg, 0, 3.188848E-06, 0, 29.8372
E:\Data\IMG\center_2021_04_20_02_22_29_850.jpg, E:\Data\IMG\left_2021_04_20_02_22_29_850.jpg, E:\Data\IMG\right_2021_04_20_02_22_29_850.jpg, -0.3340412, 0, 0, 29.48202
E:\Data\IMG\center_2021_04_20_02_22_29_954.jpg, E:\Data\IMG\left_2021_04_20_02_22_29_954.jpg, E:\Data\IMG\right_2021_04_20_02_22_29_954.jpg, -0.6061361, 0, 0, 28.94826
E:\Data\IMG\center_2021_04_20_02_22_30_060.jpg, E:\Data\IMG\left_2021_04_20_02_22_30_060.jpg, E:\Data\IMG\right_2021_04_20_02_22_30_060.jpg, -0.3376425, 0, 0, 28.5233
E:\Data\IMG\center_2021_04_20_02_22_30_168.jpg, E:\Data\IMG\left_2021_04_20_02_22_30_168.jpg, E:\Data\IMG\right_2021_04_20_02_22_30_168.jpg, -0.01024112, 0, 0, 28.24421
E:\Data\IMG\center_2021_04_20_02_22_30_277.jpg, E:\Data\IMG\left_2021_04_20_02_22_30_277.jpg, E:\Data\IMG\right_2021_04_20_02_22_30_277.jpg, 0, 0, 0, 27.88706
E:\Data\IMG\center_2021_04_20_02_22_30_386.jpg, E:\Data\IMG\left_2021_04_20_02_22_30_386.jpg, E:\Data\IMG\right_2021_04_20_02_22_30_386.jpg, 0, 0, 0, 27.60378
E:\Data\IMG\center_2021_04_20_02_22_30_486.jpg, E:\Data\IMG\left_2021_04_20_02_22_30_486.jpg, E:\Data\IMG\right_2021_04_20_02_22_30_486.jpg, 0, 0, 0, 27.32406
E:\Data\IMG\center_2021_04_20_02_22_30_603.jpg, E:\Data\IMG\left_2021_04_20_02_22_30_603.jpg, E:\Data\IMG\right_2021_04_20_02_22_30_603.jpg, 0, 0, 0, 26.99201
E:\Data\IMG\center_2021_04_20_02_22_30_702.jpg, E:\Data\IMG\left_2021_04_20_02_22_30_702.jpg, E:\Data\IMG\right_2021_04_20_02_22_30_702.jpg, 0, 0, 0, 26.71828
E:\Data\IMG\center_2021_04_20_02_22_30_819.jpg, E:\Data\IMG\left_2021_04_20_02_22_30_819.jpg, E:\Data\IMG\right_2021_04_20_02_22_30_819.jpg, 0, 0, 0, 26.39139
E:\Data\IMG\center_2021_04_20_02_22_30_920.jpg, E:\Data\IMG\left_2021_04_20_02_22_30_920.jpg, E:\Data\IMG\right_2021_04_20_02_22_30_920.jpg, 0, 0, 0, 26.1215
E:\Data\IMG\center_2021_04_20_02_22_31_023.jpg, E:\Data\IMG\left_2021_04_20_02_22_31_023.jpg, E:\Data\IMG\right_2021_04_20_02_22_31_023.jpg, 0, 0, 0, 25.85726
E:\Data\IMG\center_2021_04_20_02_22_31_129.jpg, E:\Data\IMG\left_2021_04_20_02_22_31_129.jpg, E:\Data\IMG\right_2021_04_20_02_22_31_129.jpg, 0.1658198, 0, 0, 25.58519
E:\Data\IMG\center_2021_04_20_02_22_31_243.jpg, E:\Data\IMG\left_2021_04_20_02_22_31_243.jpg, E:\Data\IMG\right_2021_04_20_02_22_31_243.jpg, 0.2060595, 0, 0, 25.19652
E:\Data\IMG\center_2021_04_20_02_22_31_358.jpg, E:\Data\IMG\left_2021_04_20_02_22_31_358.jpg, E:\Data\IMG\right_2021_04_20_02_22_31_358.jpg, 0, 0, 0, 24.88818
E:\Data\IMG\center_2021_04_20_02_22_31_461.jpg, E:\Data\IMG\left_2021_04_20_02_22_31_461.jpg, E:\Data\IMG\right_2021_04_20_02_22_31_461.jpg, 0.3003432, 0, 0, 24.61157
E:\Data\IMG\center_2021_04_20_02_22_31_561.jpg, E:\Data\IMG\left_2021_04_20_02_22_31_561.jpg, E:\Data\IMG\right_2021_04_20_02_22_31_561.jpg, 0, 0, 0, 24.36526
E:\Data\IMG\center_2021_04_20_02_22_31_662.jpg, E:\Data\IMG\left_2021_04_20_02_22_31_662.jpg, E:\Data\IMG\right_2021_04_20_02_22_31_662.jpg, 0, 0, 0, 24.11929
E:\Data\IMG\center_2021_04_20_02_22_31_769.jpg, E:\Data\IMG\left_2021_04_20_02_22_31_769.jpg, E:\Data\IMG\right_2021_04_20_02_22_31_769.jpg, 0, 0, 0, 23.87899
E:\Data\IMG\center_2021_04_20_02_22_31_873.jpg, E:\Data\IMG\left_2021_04_20_02_22_31_873.jpg, E:\Data\IMG\right_2021_04_20_02_22_31_873.jpg, 0, 0, 0, 23.64089
E:\Data\IMG\center_2021_04_20_02_22_31_988.jpg, E:\Data\IMG\left_2021_04_20_02_22_31_988.jpg, E:\Data\IMG\right_2021_04_20_02_22_31_988.jpg, 0.0717078, 0, 0, 23.3357
E:\Data\IMG\center_2021_04_20_02_22_32_090.jpg, E:\Data\IMG\left_2021_04_20_02_22_32_090.jpg, E:\Data\IMG\right_2021_04_20_02_22_32_090.jpg, 0, 0, 0, 23.10243
E:\Data\IMG\center_2021_04_20_02_22_32_197.jpg, E:\Data\IMG\left_2021_04_20_02_22_32_197.jpg, E:\Data\IMG\right_2021_04_20_02_22_32_197.jpg, 0, 0, 0, 22.82795
E:\Data\IMG\center_2021_04_20_02_22_32_298.jpg, E:\Data\IMG\left_2021_04_20_02_22_32_298.jpg, E:\Data\IMG\right_2021_04_20_02_22_32_298.jpg, -0.1347472, 0, 0, 22.59499
E:\Data\IMG\center_2021_04_20_02_22_32_399.jpg, E:\Data\IMG\left_2021_04_20_02_22_32_399.jpg, E:\Data\IMG\right_2021_04_20_02_22_32_399.jpg, -0.4358045, 0, 0, 22.25745
E:\Data\IMG\center_2021_04_20_02_22_32_509.jpg, E:\Data\IMG\left_2021_04_20_02_22_32_509.jpg, E:\Data\IMG\right_2021_04_20_02_22_32_509.jpg, -0.1434607, 0, 0, 22.01786
E:\Data\IMG\center_2021_04_20_02_22_32_619.jpg, E:\Data\IMG\left_2021_04_20_02_22_32_619.jpg, E:\Data\IMG\right_2021_04_20_02_22_32_619.jpg, 0, 0, 0, 21.73994
E:\Data\IMG\center_2021_04_20_02_22_32_725.jpg, E:\Data\IMG\left_2021_04_20_02_22_32_725.jpg, E:\Data\IMG\right_2021_04_20_02_22_32_725.jpg, 0, 0, 0, 21.52736
E:\Data\IMG\center_2021_04_20_02_22_32_829.jpg, E:\Data\IMG\left_2021_04_20_02_22_32_829.jpg, E:\Data\IMG\right_2021_04_20_02_22_32_829.jpg, -0.3136585, 0, 0, 21.26828
E:\Data\IMG\center_2021_04_20_02_22_32_938.jpg, E:\Data\IMG\left_2021_04_20_02_22_32_938.jpg, E:\Data\IMG\right_2021_04_20_02_22_32_938.jpg, -0.5438511, 0, 0, 20.80014
E:\Data\IMG\center_2021_04_20_02_22_33_051.jpg, E:\Data\IMG\left_2021_04_20_02_22_33_051.jpg, E:\Data\IMG\right_2021_04_20_02_22_33_051.jpg, -0.2064041, 0, 0, 20.61024
E:\Data\IMG\center_2021_04_20_02_22_33_182.jpg, E:\Data\IMG\left_2021_04_20_02_22_33_182.jpg, E:\Data\IMG\right_2021_04_20_02_22_33_182.jpg, -0.5991966, 0, 0, 20.14718
E:\Data\IMG\center_2021_04_20_02_22_33_297.jpg, E:\Data\IMG\left_2021_04_20_02_22_33_297.jpg, E:\Data\IMG\right_2021_04_20_02_22_33_297.jpg, -0.7179261, 0, 0, 19.64883
E:\Data\IMG\center_2021_04_20_02_22_33_399.jpg, E:\Data\IMG\left_2021_04_20_02_22_33_399.jpg, E:\Data\IMG\right_2021_04_20_02_22_33_399.jpg, -0.4131847, 0, 0, 19.69558
E:\Data\IMG\center_2021_04_20_02_22_33_506.jpg, E:\Data\IMG\left_2021_04_20_02_22_33_506.jpg, E:\Data\IMG\right_2021_04_20_02_22_33_506.jpg, -0.09532815, 0, 0, 19.25185
E:\Data\IMG\center_2021_04_20_02_22_33_613.jpg, E:\Data\IMG\left_2021_04_20_02_22_33_613.jpg, E:\Data\IMG\right_2021_04_20_02_22_33_613.jpg, 0, 0, 0, 19.35831
E:\Data\IMG\center_2021_04_20_02_22_33_719.jpg, E:\Data\IMG\left_2021_04_20_02_22_33_719.jpg, E:\Data\IMG\right_2021_04_20_02_22_33_719.jpg, 0, 0, 0, 19.12925
E:\Data\IMG\center_2021_04_20_02_22_33_831.jpg, E:\Data\IMG\left_2021_04_20_02_22_33_831.jpg, E:\Data\IMG\right_2021_04_20_02_22_33_831.jpg, 0, 0, 0, 18.48734
E:\Data\IMG\center_2021_04_20_02_22_33_939.jpg, E:\Data\IMG\left_2021_04_20_02_22_33_939.jpg, E:\Data\IMG\right_2021_04_20_02_22_33_939.jpg, 0, 0, 0, 18.23929
E:\Data\IMG\center_2021_04_20_02_22_34_048.jpg, E:\Data\IMG\left_2021_04_20_02_22_34_048.jpg, E:\Data\IMG\right_2021_04_20_02_22_34_048.jpg, 0.326859, 0, 0, 18.48179
E:\Data\IMG\center_2021_04_20_02_22_34_161.jpg, E:\Data\IMG\left_2021_04_20_02_22_34_161.jpg, E:\Data\IMG\right_2021_04_20_02_22_34_161.jpg, 0, 0, 0, 18.26805
E:\Data\IMG\center_2021_04_20_02_22_34_267.jpg, E:\Data\IMG\left_2021_04_20_02_22_34_267.jpg, E:\Data\IMG\right_2021_04_20_02_22_34_267.jpg, 0.1410543, 0, 0, 17.56839
E:\Data\IMG\center_2021_04_20_02_22_34_376.jpg, E:\Data\IMG\left_2021_04_20_02_22_34_376.jpg, E:\Data\IMG\right_2021_04_20_02_22_34_376.jpg, 0.2703932, 0, 0, 17.28638
E:\Data\IMG\center_2021_04_20_02_22_34_484.jpg, E:\Data\IMG\left_2021_04_20_02_22_34_484.jpg, E:\Data\IMG\right_2021_04_20_02_22_34_484.jpg, 0, 0, 0, 17.62881
E:\Data\IMG\center_2021_04_20_02_22_34_599.jpg, E:\Data\IMG\left_2021_04_20_02_22_34_599.jpg, E:\Data\IMG\right_2021_04_20_02_22_34_599.jpg, 0.1633815, 0, 0, 17.40661
E:\Data\IMG\center_2021_04_20_02_22_34_701.jpg, E:\Data\IMG\left_2021_04_20_02_22_34_701.jpg, E:\Data\IMG\right_2021_04_20_02_22_34_701.jpg, 0, 0, 0, 16.69417
E:\Data\IMG\center_2021_04_20_02_22_34_804.jpg, E:\Data\IMG\left_2021_04_20_02_22_34_804.jpg, E:\Data\IMG\right_2021_04_20_02_22_34_804.jpg, 0, 0, 0, 17.05757
E:\Data\IMG\center_2021_04_20_02_22_34_907.jpg, E:\Data\IMG\left_2021_04_20_02_22_34_907.jpg, E:\Data\IMG\right_2021_04_20_02_22_34_907.jpg, 0, 0, 0, 16.34485
E:\Data\IMG\center_2021_04_20_02_22_35_020.jpg, E:\Data\IMG\left_2021_04_20_02_22_35_020.jpg, E:\Data\IMG\right_2021_04_20_02_22_35_020.jpg, 0, 0, 0, 16.14282
E:\Data\IMG\center_2021_04_20_02_22_35_133.jpg, E:\Data\IMG\left_2021_04_20_02_22_35_133.jpg, E:\Data\IMG\right_2021_04_20_02_22_35_133.jpg, 0.09913664, 0, 0, 16.52204
E:\Data\IMG\center_2021_04_20_02_22_35_245.jpg, E:\Data\IMG\left_2021_04_20_02_22_35_245.jpg, E:\Data\IMG\right_2021_04_20_02_22_35_245.jpg, 0.05326367, 0, 0, 16.31257
E:\Data\IMG\center_2021_04_20_02_22_35_354.jpg, E:\Data\IMG\left_2021_04_20_02_22_35_354.jpg, E:\Data\IMG\right_2021_04_20_02_22_35_354.jpg, 0, 0, 0, 15.61754
